,effect,cause
317,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
318,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
319,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
320,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
321,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
322,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
323,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
324,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
325,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
326,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
327,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
328,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
329,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
330,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
331,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
332,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
333,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
334,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
335,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
336,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
337,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
338,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
339,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
340,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
341,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
342,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
343,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
344,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
345,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
346,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
347,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
348,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
349,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
350,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
351,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
352,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
353,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
354,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
355,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
356,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
357,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
358,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
359,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
360,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
361,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
362,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
363,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
364,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
365,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
366,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
367,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
368,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
369,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
370,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
371,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
372,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
373,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
374,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
375,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
376,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
377,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
378,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
379,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
380,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
381,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
382,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
383,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
384,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
385,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
386,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
387,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
388,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
389,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
390,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
391,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
392,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
393,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
394,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
395,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
396,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
397,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
398,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
399,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
400,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
401,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
402,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
403,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
404,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
405,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
406,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
407,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
408,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
409,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
410,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
411,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
412,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
413,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
414,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
415,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
416,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
417,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
418,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
419,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
420,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
421,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
422,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
423,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
424,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
425,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
426,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
427,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
428,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
429,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
430,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
431,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
432,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
433,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
434,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
435,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
436,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
437,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
438,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
439,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
440,PM10_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
441,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
442,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
443,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
444,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
445,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
446,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
447,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
448,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
449,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_1, WSPM_1"
450,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
451,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
452,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1"
453,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1"
454,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
455,PM10_2,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
456,PM10_1,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
457,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
458,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
459,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
460,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
461,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_0"
462,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
463,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
464,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
465,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
466,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
467,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
468,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
469,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
470,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
471,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
472,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
473,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
474,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
475,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
476,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
477,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
478,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
479,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
480,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
481,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
482,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
483,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
484,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
485,PM10_1,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
486,PM10_1,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
487,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
488,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
489,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
490,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
491,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
492,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
493,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
494,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
495,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
496,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
497,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
498,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
499,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
500,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
501,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
502,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
503,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
504,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
505,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
506,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
507,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
508,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
509,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
510,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
511,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
512,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
513,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
514,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
515,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
516,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
517,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
518,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
519,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
520,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
521,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
522,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
523,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
524,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
525,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
526,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
527,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
528,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
529,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
530,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
531,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
532,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
533,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
534,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
535,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
536,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
537,PM10_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
538,PM10_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
539,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
540,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
541,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
542,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
543,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
544,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2"
545,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
546,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
547,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
548,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
549,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
550,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
551,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
552,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
553,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
554,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
555,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
556,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
557,PM10_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
558,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
559,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
560,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
561,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
562,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
563,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
564,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
565,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
566,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
567,PM10_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
568,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
569,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
570,PM10_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
571,PM10_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
572,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
573,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
574,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
575,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
576,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
577,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
578,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
579,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
580,PM10_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
581,PM10_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
582,PM10_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
583,PM10_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
584,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
585,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
586,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
587,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
588,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
589,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
590,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
591,PM10_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
592,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
593,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
594,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
595,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
596,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
597,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
598,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
599,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
600,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
601,PM10_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
602,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
603,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
604,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
605,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
606,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
607,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
608,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
609,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
610,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
611,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
612,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
613,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
614,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
615,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
616,PM10_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
617,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
618,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
619,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
620,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
621,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
622,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
623,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
624,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
625,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
626,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
627,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
628,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
629,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
630,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
631,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
632,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
633,PM10_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
634,PM10_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
