,effect,cause
304,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
305,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
306,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
307,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
308,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
309,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
310,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
311,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
312,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
313,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
314,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
315,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
316,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
317,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
318,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
319,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
320,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
321,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
322,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
323,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
324,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
325,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
326,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
327,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
328,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
329,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
330,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
331,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
332,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
333,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
334,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
335,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
336,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
337,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
338,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
339,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
340,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
341,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
342,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_0"
343,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
344,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
345,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
346,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
347,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
348,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
349,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
350,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
351,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
352,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
353,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
354,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
355,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
356,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
357,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
358,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
359,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
360,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
361,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
362,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
363,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
364,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
365,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
366,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
367,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
368,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
369,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
370,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
371,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
372,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
373,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
374,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
375,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
376,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
377,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
378,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
379,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
380,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
381,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
382,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
383,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
384,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
385,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
386,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
387,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
388,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
389,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
390,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
391,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
392,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
393,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
394,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
395,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
396,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
397,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
398,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
399,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
400,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
401,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
402,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
403,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
404,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
405,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
406,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
407,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
408,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
409,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
410,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
411,PM2.5_1,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
412,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
413,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
414,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
415,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
416,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
417,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
418,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
419,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
420,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
421,PM2.5_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
422,PM2.5_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
423,PM2.5_0,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
424,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
425,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
426,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
427,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
428,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
429,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
430,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
431,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
432,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
433,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
434,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
435,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
436,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
437,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
438,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
439,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
440,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
441,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
442,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
443,PM2.5_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
444,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
445,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
446,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
447,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
448,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
449,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_1, WSPM_1"
450,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
451,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
452,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1"
453,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_1, WSPM_1"
454,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
455,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
456,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
457,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
458,PM2.5_1,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
459,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
460,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_1"
461,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_1, WSPM_0"
462,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
463,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
464,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
465,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
466,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
467,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
468,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
469,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
470,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
471,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
472,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
473,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
474,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
475,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
476,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
477,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
478,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
479,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
480,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
481,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
482,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
483,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
484,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
485,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
486,PM2.5_3,"TEMP_0, PRES_0, DEWP_0, RAIN_0, WSPM_1"
487,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
488,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
489,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
490,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
491,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
492,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
493,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
494,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
495,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
496,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
497,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
498,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
499,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
500,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
501,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
502,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
503,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
504,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
505,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
506,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
507,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
508,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
509,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
510,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
511,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
512,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
513,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
514,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
515,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
516,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
517,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
518,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
519,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
520,PM2.5_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
521,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
522,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
523,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
524,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
525,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
526,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
527,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
528,PM2.5_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
529,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
530,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
531,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
532,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
533,PM2.5_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
534,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
535,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
536,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
537,PM2.5_1,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
538,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
539,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
540,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
541,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
542,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
543,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_1"
544,PM2.5_3,"TEMP_2, PRES_0, DEWP_0, RAIN_0, WSPM_2"
545,PM2.5_2,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_2"
546,PM2.5_0,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
547,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_2"
548,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
549,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
550,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
551,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
552,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
553,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
554,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
555,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
556,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
557,PM2.5_0,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
558,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
559,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
560,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
561,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
562,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
563,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
564,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
565,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
566,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
567,PM2.5_0,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
568,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
569,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
570,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
571,PM2.5_0,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
572,PM2.5_1,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
573,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
574,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
575,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
576,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
577,PM2.5_2,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
578,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
579,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
580,PM2.5_3,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
581,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
582,PM2.5_2,"TEMP_0, PRES_1, DEWP_0, RAIN_0, WSPM_1"
583,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
584,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
585,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_0"
586,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
587,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
588,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
589,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
590,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
591,PM2.5_3,"TEMP_2, PRES_1, DEWP_0, RAIN_0, WSPM_1"
592,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
593,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
594,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
595,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
596,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
597,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
598,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
599,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
600,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
601,PM2.5_3,"TEMP_1, PRES_1, DEWP_0, RAIN_0, WSPM_1"
602,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
603,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
604,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
605,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
606,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_0"
607,PM2.5_3,"TEMP_1, PRES_0, DEWP_0, RAIN_0, WSPM_1"
