,cause,effect
1362,a_0,n_1
1363,a_0,m_1
1364,a_0,n_1
1365,a_0,n_1
1366,a_0,n_1
1367,a_0,n_1
1368,a_0,n_1
1369,a_0,n_1
1370,a_0,n_1
1371,a_0,n_1
1372,a_0,n_1
1373,a_0,n_1
1374,a_0,n_1
1375,a_0,n_1
1376,a_0,n_1
1377,a_0,n_1
1378,a_0,n_1
1379,a_0,n_1
1380,a_0,n_1
1381,a_0,m_1
1382,m_0,m_1
1383,m_0,m_1
1384,m_0,m_1
1385,m_0,m_1
1386,m_0,m_1
1387,m_0,m_1
1388,m_0,m_1
1389,m_0,m_1
1390,m_0,m_1
1391,m_0,m_1
1392,m_0,m_1
1393,m_0,m_1
1394,m_0,m_1
1395,m_0,m_1
1396,m_0,m_1
1397,m_0,v_1
1398,m_0,v_1
1399,m_0,m_1
1400,m_0,m_1
1401,m_0,m_1
1402,m_0,v_1
1403,m_0,m_1
1404,m_0,m_1
1405,m_0,m_1
1406,m_0,m_1
1407,m_0,m_1
1408,m_0,m_1
1409,m_0,m_1
1410,m_0,m_1
1411,m_0,m_1
1412,m_0,m_1
1413,m_0,m_1
1414,m_0,v_1
1415,d_0,n_1
1416,d_0,n_1
1417,d_0,n_1
1418,d_0,i_1
1419,d_0,n_1
1420,d_0,n_1
1421,d_0,n_1
1422,d_0,n_1
1423,d_0,n_1
1424,d_0,n_1
1425,d_0,n_1
1426,d_0,n_1
1427,d_0,n_1
1428,d_0,n_1
1429,d_0,n_1
1430,d_0,n_1
1431,d_0,n_1
1432,d_0,n_1
1433,d_0,n_1
1434,d_0,n_1
1435,d_0,n_1
1436,d_0,n_1
1437,d_0,n_1
1438,d_0,n_1
1439,d_0,n_1
1440,d_0,n_1
1441,d_0,n_1
1442,d_0,n_1
1443,d_0,n_1
1444,d_0,n_1
1445,d_0,n_1
1446,d_0,n_1
1447,d_0,n_1
1448,d_0,n_1
1449,d_0,n_1
1450,r_0,s_1
1451,r_0,s_1
1452,r_0,s_1
1453,r_0,t_1
1454,r_0,s_1
1455,r_0,t_1
1456,r_0,s_1
1457,r_0,s_1
1458,r_0,t_1
1459,r_0,s_1
1460,r_0,s_1
1461,r_0,s_1
1462,r_0,s_1
1463,r_0,s_1
1464,r_0,s_1
1465,r_0,t_1
1466,r_0,s_1
1467,r_0,s_1
1468,r_0,s_1
1469,r_0,s_1
1470,r_0,s_1
1471,r_0,s_1
1472,r_0,s_1
1473,r_0,s_1
1474,r_0,s_1
1475,r_0,s_1
1476,r_0,s_1
1477,r_0,s_1
1478,r_0,s_1
1479,r_0,s_1
1480,r_0,s_1
1481,r_0,s_1
1482,r_0,s_1
1483,r_0,s_1
1484,a_0,r_1
1485,a_0,r_1
1486,a_0,r_1
1487,a_0,r_1
1488,a_0,r_1
1489,a_0,r_1
1490,a_0,r_1
1491,a_0,r_1
1492,a_0,r_1
1493,a_0,r_1
1494,a_0,r_1
1495,a_0,r_1
1496,a_0,r_1
1497,a_0,r_1
1498,a_0,r_1
1499,a_0,m_1
1500,a_0,r_1
1501,a_0,r_1
1502,a_0,r_1
1503,a_0,r_1
1504,a_0,r_1
1505,a_0,r_1
1506,a_0,r_1
1507,a_0,r_1
1508,a_0,r_1
1509,a_0,r_1
1510,a_0,r_1
1511,a_0,r_1
1512,a_0,r_1
1513,a_0,r_1
1514,a_0,r_1
1515,a_0,r_1
1516,a_0,r_1
1517,z_0,k_1
1518,z_0,k_1
1519,z_0,y_1
1520,z_0,k_1
1521,z_0,k_1
1522,z_0,k_1
1523,z_0,k_1
1524,z_0,k_1
1525,z_0,k_1
1526,z_0,k_1
1527,z_0,k_1
1528,z_0,k_1
1529,z_0,k_1
1530,z_0,k_1
1531,z_0,k_1
1532,z_0,k_1
1533,z_0,k_1
1534,z_0,k_1
1535,z_0,k_1
1536,z_0,k_1
1537,z_0,k_1
1538,z_0,k_1
1539,z_0,k_1
1540,z_0,k_1
1541,z_0,k_1
1542,z_0,k_1
1543,z_0,y_1
1544,z_0,k_1
1545,z_0,k_1
1546,z_0,k_1
1547,z_0,k_1
1548,z_0,k_1
1549,z_0,k_1
1550,z_0,k_1
1551,t_0,f_1
1552,t_0,f_1
1553,t_0,f_1
1554,t_0,f_1
1555,t_0,f_1
1556,t_0,f_1
1557,t_0,f_1
1558,t_0,f_1
1559,t_0,f_1
1560,t_0,f_1
1561,t_0,f_1
1562,t_0,f_1
1563,t_0,f_1
1564,t_0,f_1
1565,t_0,f_1
1566,t_0,f_1
1567,t_0,x_1
1568,t_0,f_1
1569,t_0,f_1
1570,t_0,f_1
1571,t_0,f_1
1572,t_0,f_1
1573,t_0,x_1
1574,t_0,f_1
1575,t_0,f_1
1576,t_0,f_1
1577,t_0,f_1
1578,t_0,f_1
1579,t_0,f_1
1580,t_0,f_1
1581,t_0,f_1
1582,t_0,f_1
1583,t_0,f_1
1584,t_0,f_1
1585,t_0,f_1
1586,t_0,f_1
1587,t_0,f_1
1588,t_0,f_1
1589,t_0,f_1
1590,s_0,z_1
1591,s_0,z_1
1592,s_0,z_1
1593,s_0,e_1
1594,s_0,e_1
1595,s_0,e_1
1596,s_0,e_1
1597,s_0,e_1
1598,s_0,e_1
1599,s_0,e_1
1600,s_0,e_1
1601,s_0,e_1
1602,s_0,e_1
1603,s_0,e_1
1604,s_0,e_1
1605,s_0,e_1
1606,s_0,e_1
1607,s_0,e_1
1608,s_0,e_1
1609,s_0,e_1
1610,s_0,e_1
1611,s_0,e_1
1612,s_0,e_1
1613,s_0,e_1
1614,d_0,m_1
1615,d_0,m_1
1616,d_0,m_1
1617,d_0,m_1
1618,d_0,m_1
1619,d_0,m_1
1620,d_0,m_1
1621,d_0,m_1
1622,d_0,m_1
1623,d_0,m_1
1624,d_0,m_1
1625,d_0,m_1
1626,d_0,m_1
1627,d_0,m_1
1628,d_0,m_1
1629,d_0,m_1
1630,d_0,i_1
1631,d_0,m_1
1632,d_0,m_1
1633,d_0,m_1
1634,d_0,m_1
1635,d_0,m_1
1636,x_0,w_1
1637,x_0,w_1
1638,x_0,w_1
1639,x_0,s_1
1640,x_0,w_1
1641,x_0,w_1
1642,x_0,w_1
1643,x_0,w_1
1644,x_0,w_1
1645,x_0,w_1
1646,x_0,w_1
1647,x_0,w_1
1648,x_0,w_1
1649,x_0,w_1
1650,x_0,w_1
1651,x_0,w_1
1652,x_0,w_1
1653,x_0,w_1
1654,x_0,w_1
1655,x_0,w_1
1656,x_0,w_1
1657,x_0,w_1
1658,x_0,w_1
1659,x_0,w_1
1660,x_0,w_1
1661,x_0,w_1
1662,x_0,w_1
1663,x_0,w_1
1664,x_0,w_1
1665,x_0,w_1
1666,x_0,w_1
1667,x_0,w_1
1668,x_0,w_1
1669,x_0,w_1
1670,y_0,z_1
1671,y_0,z_1
1672,y_0,z_1
1673,y_0,z_1
1674,y_0,z_1
1675,y_0,z_1
1676,y_0,z_1
1677,y_0,z_1
1678,y_0,z_1
1679,y_0,z_1
1680,y_0,z_1
1681,y_0,z_1
1682,y_0,z_1
1683,y_0,z_1
1684,y_0,z_1
1685,y_0,z_1
1686,y_0,z_1
1687,y_0,z_1
1688,y_0,z_1
1689,y_0,z_1
1690,y_0,z_1
1691,y_0,z_1
1692,y_0,k_1
1693,y_0,z_1
1694,y_0,z_1
1695,a_0,h_1
1696,a_0,h_1
1697,a_0,h_1
1698,a_0,h_1
1699,a_0,h_1
1700,a_0,h_1
1701,a_0,h_1
1702,a_0,h_1
1703,a_0,h_1
1704,a_0,h_1
1705,a_0,h_1
1706,a_0,h_1
1707,a_0,h_1
1708,a_0,h_1
1709,a_0,h_1
1710,a_0,h_1
1711,a_0,m_1
1712,a_0,h_1
1713,a_0,h_1
1714,a_0,h_1
1715,a_0,h_1
1716,a_0,h_1
1717,a_0,h_1
1718,a_0,h_1
1719,a_0,h_1
1720,a_0,h_1
1721,a_0,h_1
1722,a_0,m_1
1723,a_0,h_1
1724,a_0,h_1
1725,a_0,m_1
1726,a_0,h_1
1727,a_0,h_1
1728,b_0,t_1
1729,b_0,t_1
1730,b_0,t_1
1731,b_0,t_1
1732,b_0,r_1
1733,b_0,t_1
1734,b_0,t_1
1735,b_0,t_1
1736,b_0,t_1
1737,b_0,t_1
1738,b_0,t_1
1739,b_0,t_1
1740,b_0,t_1
1741,b_0,t_1
1742,b_0,t_1
1743,b_0,t_1
1744,b_0,t_1
1745,b_0,t_1
1746,b_0,t_1
1747,b_0,t_1
1748,b_0,t_1
1749,b_0,t_1
1750,b_0,t_1
1751,b_0,t_1
1752,b_0,t_1
1753,b_0,t_1
1754,b_0,t_1
1755,b_0,t_1
1756,b_0,t_1
1757,b_0,r_1
1758,b_0,r_1
1759,b_0,t_1
1760,b_0,t_1
1761,b_0,t_1
1762,b_0,t_1
1763,b_0,t_1
1764,b_0,t_1
1765,b_0,t_1
1766,b_0,r_1
1767,b_0,t_1
1768,l_0,e_1
1769,l_0,e_1
1770,l_0,e_1
1771,l_0,e_1
1772,l_0,e_1
1773,l_0,e_1
1774,l_0,e_1
1775,l_0,e_1
1776,l_0,e_1
1777,l_0,e_1
1778,l_0,e_1
1779,l_0,e_1
1780,l_0,e_1
1781,l_0,e_1
1782,l_0,e_1
1783,l_0,e_1
1784,l_0,e_1
1785,l_0,e_1
1786,l_0,e_1
1787,l_0,e_1
1788,l_0,e_1
1789,l_0,o_1
1790,l_0,e_1
1791,l_0,e_1
1792,l_0,e_1
1793,s_0,m_1
1794,s_0,m_1
1795,s_0,m_1
1796,s_0,m_1
1797,s_0,m_1
1798,s_0,m_1
1799,s_0,m_1
1800,s_0,m_1
1801,s_0,m_1
1802,s_0,m_1
1803,s_0,m_1
1804,s_0,m_1
1805,s_0,m_1
1806,s_0,m_1
1807,s_0,z_1
1808,s_0,m_1
1809,s_0,m_1
1810,s_0,m_1
1811,s_0,z_1
1812,s_0,m_1
1813,s_0,m_1
1814,q_0,h_1
1815,q_0,h_1
1816,q_0,h_1
1817,q_0,h_1
1818,q_0,h_1
1819,q_0,l_1
1820,q_0,h_1
1821,q_0,h_1
1822,q_0,h_1
1823,q_0,h_1
1824,q_0,h_1
1825,q_0,h_1
1826,q_0,h_1
1827,q_0,h_1
1828,q_0,h_1
1829,q_0,l_1
1830,q_0,l_1
1831,q_0,h_1
1832,q_0,h_1
1833,q_0,h_1
1834,q_0,h_1
1835,q_0,h_1
1836,q_0,h_1
1837,q_0,h_1
1838,q_0,h_1
1839,q_0,h_1
1840,q_0,h_1
1841,q_0,h_1
1842,q_0,h_1
1843,q_0,h_1
1844,e_0,e_1
1845,e_0,e_1
1846,e_0,e_1
1847,e_0,q_1
1848,e_0,e_1
1849,e_0,e_1
1850,e_0,e_1
1851,e_0,e_1
1852,e_0,e_1
1853,e_0,e_1
1854,e_0,e_1
1855,e_0,e_1
1856,e_0,e_1
1857,e_0,e_1
1858,e_0,e_1
1859,e_0,e_1
1860,e_0,e_1
1861,e_0,e_1
1862,e_0,e_1
1863,e_0,e_1
1864,e_0,e_1
1865,e_0,e_1
1866,x_0,h_1
1867,x_0,h_1
1868,x_0,h_1
1869,x_0,h_1
1870,x_0,h_1
1871,x_0,s_1
1872,x_0,h_1
1873,x_0,h_1
1874,x_0,h_1
1875,x_0,h_1
1876,x_0,h_1
1877,x_0,h_1
1878,x_0,h_1
1879,x_0,h_1
1880,x_0,h_1
1881,x_0,h_1
1882,x_0,h_1
1883,x_0,h_1
1884,x_0,h_1
1885,x_0,h_1
1886,x_0,h_1
1887,x_0,h_1
1888,x_0,h_1
1889,x_0,h_1
1890,x_0,h_1
1891,x_0,h_1
1892,i_0,v_1
1893,i_0,v_1
1894,i_0,v_1
1895,i_0,v_1
1896,i_0,v_1
1897,i_0,v_1
1898,i_0,v_1
1899,i_0,v_1
1900,i_0,v_1
1901,i_0,v_1
1902,i_0,v_1
1903,i_0,v_1
1904,i_0,v_1
1905,i_0,v_1
1906,i_0,v_1
1907,i_0,v_1
1908,i_0,v_1
1909,i_0,v_1
1910,i_0,v_1
1911,i_0,v_1
1912,i_0,v_1
1913,i_0,v_1
1914,i_0,v_1
1915,i_0,v_1
1916,i_0,v_1
1917,i_0,v_1
1918,i_0,d_1
1919,i_0,v_1
1920,i_0,v_1
1921,i_0,v_1
1922,i_0,v_1
1923,i_0,v_1
1924,i_0,v_1
1925,i_0,v_1
1926,i_0,v_1
1927,i_0,v_1
1928,i_0,d_1
1929,i_0,v_1
1930,i_0,v_1
1931,z_0,s_1
1932,z_0,s_1
1933,z_0,s_1
1934,z_0,s_1
1935,z_0,s_1
1936,z_0,s_1
1937,z_0,s_1
1938,z_0,s_1
1939,z_0,s_1
1940,z_0,s_1
1941,z_0,s_1
1942,z_0,s_1
1943,z_0,s_1
1944,z_0,s_1
1945,z_0,s_1
1946,z_0,s_1
1947,z_0,y_1
1948,z_0,s_1
1949,z_0,s_1
1950,z_0,s_1
1951,z_0,s_1
1952,z_0,s_1
1953,z_0,y_1
1954,z_0,s_1
1955,z_0,s_1
1956,z_0,s_1
1957,z_0,y_1
1958,l_0,i_1
1959,l_0,i_1
1960,l_0,i_1
1961,l_0,i_1
1962,l_0,o_1
1963,l_0,i_1
1964,l_0,i_1
1965,l_0,i_1
1966,l_0,i_1
1967,l_0,i_1
1968,l_0,i_1
1969,l_0,i_1
1970,l_0,i_1
1971,l_0,i_1
1972,l_0,i_1
1973,l_0,i_1
1974,l_0,i_1
1975,l_0,i_1
1976,l_0,i_1
1977,l_0,i_1
1978,l_0,i_1
1979,l_0,i_1
1980,l_0,i_1
1981,l_0,i_1
1982,l_0,i_1
1983,l_0,i_1
1984,l_0,i_1
1985,l_0,i_1
1986,l_0,i_1
1987,l_0,i_1
1988,l_0,i_1
1989,l_0,i_1
1990,l_0,i_1
1991,l_0,i_1
1992,l_0,o_1
1993,l_0,i_1
1994,l_0,i_1
1995,l_0,i_1
1996,x_0,g_1
1997,x_0,g_1
1998,x_0,g_1
1999,x_0,g_1
2000,x_0,s_1
2001,x_0,g_1
2002,x_0,g_1
2003,x_0,g_1
2004,x_0,g_1
2005,x_0,g_1
2006,x_0,g_1
2007,x_0,g_1
2008,x_0,g_1
2009,x_0,g_1
2010,x_0,g_1
2011,x_0,g_1
2012,x_0,g_1
2013,x_0,g_1
2014,x_0,g_1
2015,x_0,g_1
2016,x_0,g_1
2017,x_0,g_1
2018,x_0,g_1
2019,x_0,g_1
2020,x_0,g_1
2021,x_0,g_1
2022,x_0,g_1
2023,x_0,g_1
2024,x_0,s_1
2025,x_0,s_1
2026,x_0,g_1
2027,x_0,g_1
2028,x_0,g_1
2029,s_0,s_1
2030,s_0,s_1
2031,s_0,s_1
2032,s_0,s_1
2033,s_0,s_1
2034,s_0,s_1
2035,s_0,s_1
2036,s_0,s_1
2037,s_0,s_1
2038,s_0,s_1
2039,s_0,s_1
2040,s_0,s_1
2041,s_0,s_1
2042,s_0,s_1
2043,s_0,s_1
2044,s_0,s_1
2045,s_0,z_1
2046,s_0,s_1
2047,s_0,s_1
2048,s_0,s_1
2049,s_0,s_1
2050,s_0,s_1
2051,s_0,s_1
2052,s_0,s_1
2053,s_0,s_1
2054,s_0,s_1
2055,a_0,z_1
2056,a_0,z_1
2057,a_0,z_1
2058,a_0,z_1
2059,a_0,z_1
2060,a_0,m_1
2061,a_0,z_1
2062,a_0,z_1
2063,a_0,z_1
2064,a_0,z_1
2065,a_0,m_1
2066,a_0,z_1
2067,a_0,z_1
2068,a_0,z_1
2069,a_0,z_1
2070,a_0,z_1
2071,a_0,z_1
2072,a_0,z_1
2073,a_0,z_1
2074,a_0,z_1
2075,a_0,m_1
2076,a_0,z_1
2077,a_0,z_1
2078,a_0,m_1
2079,a_0,z_1
2080,a_0,z_1
2081,a_0,z_1
2082,a_0,z_1
2083,a_0,z_1
2084,a_0,z_1
2085,a_0,z_1
2086,a_0,z_1
2087,a_0,z_1
2088,a_0,z_1
2089,a_0,z_1
2090,a_0,z_1
2091,a_0,z_1
2092,a_0,z_1
2093,z_0,k_1
2094,z_0,k_1
2095,z_0,k_1
2096,z_0,k_1
2097,z_0,k_1
2098,z_0,k_1
2099,z_0,k_1
2100,z_0,k_1
2101,z_0,k_1
2102,z_0,k_1
2103,z_0,k_1
2104,z_0,y_1
2105,z_0,k_1
2106,z_0,k_1
2107,z_0,y_1
2108,z_0,k_1
2109,z_0,k_1
2110,z_0,k_1
2111,z_0,k_1
2112,z_0,k_1
2113,z_0,k_1
2114,z_0,k_1
2115,z_0,k_1
2116,z_0,k_1
2117,z_0,k_1
2118,z_0,k_1
2119,z_0,k_1
2120,z_0,k_1
2121,z_0,k_1
2122,z_0,k_1
2123,z_0,k_1
2124,z_0,k_1
2125,c_0,a_1
2126,c_0,a_1
2127,c_0,a_1
2128,c_0,a_1
2129,c_0,a_1
2130,c_0,a_1
2131,c_0,a_1
2132,c_0,a_1
2133,c_0,a_1
2134,c_0,a_1
2135,c_0,a_1
2136,c_0,a_1
2137,c_0,a_1
2138,c_0,a_1
2139,c_0,a_1
2140,c_0,a_1
2141,c_0,a_1
2142,c_0,a_1
2143,c_0,a_1
2144,c_0,a_1
2145,c_0,a_1
2146,c_0,a_1
2147,c_0,a_1
2148,c_0,a_1
2149,c_0,a_1
2150,c_0,a_1
2151,c_0,a_1
2152,c_0,a_1
2153,c_0,a_1
2154,c_0,a_1
2155,r_0,k_1
2156,r_0,k_1
2157,r_0,k_1
2158,r_0,k_1
2159,r_0,k_1
2160,r_0,k_1
2161,r_0,k_1
2162,r_0,k_1
2163,r_0,k_1
2164,r_0,k_1
2165,r_0,k_1
2166,r_0,k_1
2167,r_0,k_1
2168,r_0,k_1
2169,r_0,k_1
2170,r_0,t_1
2171,r_0,k_1
2172,r_0,k_1
2173,r_0,k_1
2174,r_0,k_1
2175,r_0,k_1
2176,r_0,k_1
2177,r_0,k_1
2178,r_0,k_1
2179,r_0,k_1
2180,r_0,k_1
2181,r_0,k_1
2182,r_0,k_1
2183,r_0,k_1
2184,r_0,k_1
2185,r_0,k_1
2186,r_0,t_1
2187,q_0,s_1
2188,q_0,s_1
2189,q_0,s_1
2190,q_0,s_1
2191,q_0,s_1
2192,q_0,s_1
2193,q_0,s_1
2194,q_0,s_1
2195,q_0,s_1
2196,q_0,s_1
2197,q_0,s_1
2198,q_0,s_1
2199,q_0,s_1
2200,q_0,s_1
2201,q_0,s_1
2202,q_0,s_1
2203,q_0,s_1
2204,q_0,s_1
2205,q_0,s_1
2206,q_0,s_1
2207,q_0,s_1
2208,q_0,s_1
2209,q_0,s_1
2210,q_0,s_1
2211,q_0,s_1
2212,q_0,s_1
2213,q_0,s_1
2214,q_0,s_1
2215,q_0,s_1
2216,q_0,l_1
2217,q_0,s_1
2218,f_0,a_1
2219,f_0,a_1
2220,f_0,a_1
2221,f_0,h_1
2222,f_0,a_1
2223,f_0,a_1
2224,f_0,a_1
2225,f_0,h_1
2226,f_0,a_1
2227,f_0,a_1
2228,f_0,a_1
2229,f_0,a_1
2230,f_0,h_1
2231,f_0,a_1
2232,f_0,a_1
2233,f_0,a_1
2234,f_0,a_1
2235,f_0,a_1
2236,f_0,a_1
2237,f_0,a_1
2238,f_0,a_1
2239,f_0,a_1
2240,f_0,a_1
2241,f_0,a_1
2242,j_0,c_1
2243,j_0,c_1
2244,j_0,c_1
2245,j_0,c_1
2246,j_0,c_1
2247,j_0,c_1
2248,j_0,c_1
2249,j_0,c_1
2250,j_0,g_1
2251,j_0,c_1
2252,j_0,c_1
2253,j_0,c_1
2254,j_0,c_1
2255,j_0,c_1
2256,j_0,c_1
2257,j_0,c_1
2258,j_0,c_1
2259,j_0,c_1
2260,j_0,c_1
2261,j_0,c_1
2262,j_0,c_1
2263,j_0,c_1
2264,j_0,c_1
2265,j_0,c_1
2266,j_0,c_1
2267,j_0,c_1
2268,j_0,c_1
2269,j_0,c_1
2270,j_0,c_1
2271,j_0,c_1
2272,j_0,c_1
2273,j_0,c_1
2274,j_0,c_1
2275,j_0,c_1
2276,j_0,c_1
2277,j_0,c_1
2278,j_0,g_1
2279,j_0,c_1
2280,j_0,c_1
2281,j_0,c_1
2282,n_0,i_1
2283,n_0,i_1
2284,n_0,i_1
2285,n_0,i_1
2286,n_0,i_1
2287,n_0,i_1
2288,n_0,i_1
2289,n_0,i_1
2290,n_0,i_1
2291,n_0,i_1
2292,n_0,i_1
2293,n_0,i_1
2294,n_0,i_1
2295,n_0,i_1
2296,n_0,i_1
2297,n_0,i_1
2298,n_0,i_1
2299,n_0,i_1
2300,n_0,i_1
2301,n_0,p_1
2302,n_0,i_1
2303,n_0,i_1
2304,n_0,i_1
2305,n_0,i_1
2306,n_0,i_1
2307,n_0,i_1
2308,n_0,i_1
2309,n_0,i_1
2310,n_0,p_1
2311,n_0,i_1
2312,n_0,p_1
2313,n_0,i_1
2314,n_0,i_1
2315,n_0,p_1
2316,n_0,i_1
2317,n_0,i_1
2318,o_0,d_1
2319,o_0,d_1
2320,o_0,d_1
2321,o_0,d_1
2322,o_0,d_1
2323,o_0,d_1
2324,o_0,d_1
2325,o_0,d_1
2326,o_0,d_1
2327,o_0,d_1
2328,o_0,d_1
2329,o_0,d_1
2330,o_0,d_1
2331,o_0,d_1
2332,o_0,d_1
2333,o_0,d_1
2334,o_0,c_1
2335,o_0,d_1
2336,o_0,d_1
2337,o_0,d_1
2338,o_0,d_1
2339,o_0,d_1
2340,o_0,d_1
2341,o_0,d_1
2342,o_0,d_1
2343,o_0,c_1
2344,o_0,d_1
2345,o_0,d_1
2346,o_0,d_1
2347,o_0,d_1
2348,o_0,d_1
2349,o_0,d_1
2350,o_0,c_1
2351,o_0,d_1
2352,o_0,d_1
2353,o_0,d_1
2354,b_0,m_1
2355,b_0,m_1
2356,b_0,m_1
2357,b_0,m_1
2358,b_0,m_1
2359,b_0,m_1
2360,b_0,m_1
2361,b_0,m_1
2362,b_0,m_1
2363,b_0,m_1
2364,b_0,m_1
2365,b_0,r_1
2366,b_0,m_1
2367,b_0,m_1
2368,b_0,m_1
2369,b_0,m_1
2370,b_0,m_1
2371,b_0,m_1
2372,b_0,m_1
2373,b_0,m_1
2374,b_0,m_1
2375,b_0,m_1
2376,b_0,m_1
2377,t_0,m_1
2378,t_0,x_1
2379,t_0,m_1
2380,t_0,m_1
2381,t_0,m_1
2382,t_0,m_1
2383,t_0,m_1
2384,t_0,m_1
2385,t_0,m_1
2386,t_0,m_1
2387,t_0,m_1
2388,t_0,m_1
2389,t_0,m_1
2390,t_0,m_1
2391,t_0,m_1
2392,t_0,m_1
2393,t_0,m_1
2394,t_0,m_1
2395,t_0,m_1
2396,t_0,m_1
2397,t_0,m_1
2398,t_0,m_1
2399,t_0,m_1
2400,t_0,m_1
2401,t_0,m_1
2402,t_0,m_1
2403,t_0,m_1
2404,t_0,m_1
2405,t_0,m_1
2406,t_0,m_1
2407,t_0,m_1
2408,c_0,j_1
2409,c_0,j_1
2410,c_0,j_1
2411,c_0,j_1
2412,c_0,j_1
2413,c_0,j_1
2414,c_0,j_1
2415,c_0,a_1
2416,c_0,j_1
2417,c_0,j_1
2418,c_0,j_1
2419,c_0,j_1
2420,c_0,j_1
2421,c_0,j_1
2422,c_0,j_1
2423,c_0,j_1
2424,c_0,j_1
2425,c_0,j_1
2426,c_0,a_1
2427,c_0,j_1
2428,l_0,s_1
2429,l_0,s_1
2430,l_0,o_1
2431,l_0,s_1
2432,l_0,s_1
2433,l_0,s_1
2434,l_0,s_1
2435,l_0,s_1
2436,l_0,s_1
2437,l_0,s_1
2438,l_0,s_1
2439,l_0,o_1
2440,l_0,s_1
2441,l_0,s_1
2442,l_0,s_1
2443,l_0,s_1
2444,l_0,s_1
2445,l_0,s_1
2446,l_0,s_1
2447,l_0,s_1
2448,h_0,p_1
2449,h_0,p_1
2450,h_0,p_1
2451,h_0,p_1
2452,h_0,p_1
2453,h_0,p_1
2454,h_0,p_1
2455,h_0,p_1
2456,h_0,p_1
2457,h_0,p_1
2458,h_0,p_1
2459,h_0,p_1
2460,h_0,p_1
2461,h_0,f_1
2462,h_0,p_1
2463,h_0,p_1
2464,h_0,p_1
2465,h_0,p_1
2466,h_0,p_1
2467,h_0,p_1
2468,h_0,f_1
2469,h_0,p_1
2470,h_0,p_1
2471,h_0,p_1
2472,h_0,p_1
2473,h_0,p_1
2474,t_0,u_1
2475,t_0,u_1
2476,t_0,u_1
2477,t_0,u_1
2478,t_0,u_1
2479,t_0,x_1
2480,t_0,u_1
2481,t_0,u_1
2482,t_0,u_1
2483,t_0,u_1
2484,t_0,u_1
2485,t_0,u_1
2486,t_0,u_1
2487,t_0,u_1
2488,t_0,x_1
2489,t_0,u_1
2490,t_0,u_1
2491,t_0,u_1
2492,t_0,u_1
2493,t_0,u_1
2494,t_0,u_1
2495,t_0,u_1
2496,t_0,u_1
2497,u_0,p_1
2498,u_0,p_1
2499,u_0,p_1
2500,u_0,p_1
2501,u_0,p_1
2502,u_0,p_1
2503,u_0,u_1
2504,u_0,p_1
2505,u_0,p_1
2506,u_0,p_1
2507,u_0,p_1
2508,u_0,p_1
2509,u_0,u_1
2510,u_0,p_1
2511,u_0,p_1
2512,u_0,p_1
2513,u_0,p_1
2514,u_0,p_1
2515,u_0,p_1
2516,u_0,u_1
2517,u_0,p_1
2518,u_0,p_1
2519,u_0,p_1
2520,u_0,p_1
2521,u_0,p_1
2522,u_0,p_1
2523,l_0,d_1
2524,l_0,d_1
2525,l_0,d_1
2526,l_0,d_1
2527,l_0,o_1
2528,l_0,d_1
2529,l_0,d_1
2530,l_0,d_1
2531,l_0,o_1
2532,l_0,d_1
2533,l_0,d_1
2534,l_0,d_1
2535,l_0,d_1
2536,l_0,d_1
2537,l_0,d_1
2538,l_0,d_1
2539,l_0,d_1
2540,l_0,d_1
2541,l_0,d_1
2542,l_0,d_1
2543,l_0,d_1
2544,l_0,d_1
2545,l_0,d_1
2546,l_0,d_1
2547,l_0,d_1
2548,l_0,d_1
2549,l_0,d_1
2550,s_0,k_1
2551,s_0,k_1
2552,s_0,k_1
2553,s_0,k_1
2554,s_0,k_1
2555,s_0,k_1
2556,s_0,k_1
2557,s_0,k_1
2558,s_0,k_1
2559,s_0,k_1
2560,s_0,k_1
2561,s_0,k_1
2562,s_0,k_1
2563,s_0,k_1
2564,s_0,k_1
2565,s_0,k_1
2566,s_0,k_1
2567,s_0,k_1
2568,s_0,k_1
2569,s_0,k_1
2570,s_0,k_1
2571,s_0,k_1
2572,s_0,z_1
2573,s_0,z_1
2574,s_0,k_1
2575,s_0,k_1
2576,s_0,k_1
2577,s_0,k_1
2578,s_0,k_1
2579,s_0,k_1
2580,s_0,k_1
2581,s_0,k_1
2582,s_0,k_1
2583,s_0,k_1
2584,s_0,z_1
2585,s_0,k_1
2586,s_0,k_1
2587,s_0,k_1
2588,m_0,v_1
2589,m_0,v_1
2590,m_0,v_1
2591,m_0,v_1
2592,m_0,v_1
2593,m_0,v_1
2594,m_0,v_1
2595,m_0,v_1
2596,m_0,v_1
2597,m_0,v_1
2598,m_0,v_1
2599,m_0,v_1
2600,m_0,v_1
2601,m_0,v_1
2602,m_0,v_1
2603,m_0,v_1
2604,m_0,v_1
2605,m_0,v_1
2606,m_0,v_1
2607,m_0,v_1
2608,m_0,v_1
2609,m_0,v_1
2610,m_0,v_1
2611,m_0,v_1
2612,m_0,v_1
2613,m_0,v_1
2614,m_0,v_1
2615,m_0,v_1
2616,m_0,v_1
2617,m_0,v_1
2618,m_0,v_1
2619,m_0,v_1
2620,m_0,v_1
2621,a_0,w_1
2622,a_0,w_1
2623,a_0,w_1
2624,a_0,w_1
2625,a_0,w_1
2626,a_0,w_1
2627,a_0,w_1
2628,a_0,w_1
2629,a_0,w_1
2630,a_0,w_1
2631,a_0,w_1
2632,a_0,w_1
2633,a_0,w_1
